"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,279.1413027697803,11.113512328610868,2.2084319056394066,2520.9818682793384,10.01786996230572,6.84019054008319,2311.959829843799,0.07980542259114026
1.0,538.0471388485959,49.95260074879584,1.9486021598123389,9895.769818351962,13.306881605970217,23.993963842700065,9236.084984702316,0.050223590341751854
1.0,547.8557589730459,183.1723657149348,1.8288987740819176,9475.162598301753,14.428991724627169,18.493039289393604,6747.008084539448,0.03785417441638396
1.0,573.3269007892635,40.63965907932814,1.841377677249673,5096.679896385973,10.854267203692462,5.930760255293342,1297.3986177560562,0.0327547543004815
1.0,753.967500270062,294.63968376148284,11.418748177137296,2328.0393729215207,7.301659172146388,1.8219774062990386,543.4498684322194,0.5636955456946415
1.0,770.1103893877944,294.95665630558324,1.9578233549381716,13826.59133367776,17.686342910545658,19.462877235979764,5694.673976844203,0.03185790105979132
1.0,804.2872420827855,93.31670114365781,1.857753320464396,8584.115840787215,13.678729724063137,16.292061163842366,5708.498882072564,0.038601702760358
1.0,932.0110232398488,196.3403880891622,1.8424489529051704,3178.448487929121,9.970179099620589,5.56509134433224,1721.2850684614937,0.04452046558447357
2.0,278.91926629664664,11.013901798354034,2.048136419572168,2220.7767507992444,7.834977186815643,5.828812974267756,2352.5882205056437,0.07052031017684438
2.0,537.6825923112996,50.009883198200264,2.0357328029751764,10189.868211212151,13.139013428475586,23.3644708503088,9978.188708573942,0.05180933608732085
2.0,548.0126958691346,183.1985861824127,1.7838700211615275,9320.468264581914,12.204850470994236,19.337990515526663,7412.664960256455,0.03802538781519862
2.0,574.4004779259153,40.704831097800934,2.0073394738747194,6536.557319928742,10.916075539677415,16.35806562711432,6609.192337856478,0.056433748085365436
2.0,769.8866658469739,295.298491589688,2.0660928942350396,15993.80740708208,9.527321350157429,14.8476137000928,3616.350936189349,0.025822340397150166
2.0,804.0896827243229,93.33528959781901,1.8985484761573006,8718.627648381242,11.367192928603084,16.37497644735011,6039.796855663655,0.039684008539092736
2.0,932.0994635913952,196.39885560910758,1.8697427811864114,3120.909725230015,7.771157908642239,6.134823654739059,1892.7237627294055,0.04830894485655604
3.0,278.9361822053508,11.122529173710758,2.1870864310925295,2256.3208417734218,7.72958463713303,6.747995924198601,2542.442637523677,0.08544193714584393
3.0,537.6201043077069,49.8800178717279,2.018220579857567,10298.758590756528,12.797237613708251,24.6301780039463,10126.430511129323,0.05280671752015479
3.0,548.0821502734781,183.16257104628662,1.8452626874855644,9312.272515981651,11.623636879893917,18.3102405761183,7052.772557779682,0.03874457273424271
3.0,574.5455166544854,40.629950811232035,2.0119435502917473,6785.860604469068,10.771300674190943,15.087015414235568,5801.683872584367,0.051424092552435345
3.0,769.9268892725073,295.02723716234624,1.9160431142203715,14119.062247184376,15.091462718625584,18.617204299116338,5689.156003174337,0.029238170935079324
3.0,804.3933226354021,93.30202411065433,1.9209976004225833,8409.332158562323,11.252529848920766,16.187661641648077,5548.700124274309,0.04143608220888938
3.0,932.1070534391305,196.31950118825165,1.8556797268588374,3081.769570778831,7.625433769871594,5.302190535740637,1605.2908448823075,0.04501803969760938
4.0,279.07702517518453,11.0146970790993,2.293684362324504,2383.132730750961,7.604838657094914,6.403681200253409,2321.175039233996,0.08523651439272106
4.0,537.7789198867463,49.96885921480415,2.0181128649908464,10320.799628609597,12.882436583744072,23.99181971036564,9861.869494617597,0.05153141010832404
4.0,548.02675040779,183.1110292413661,1.8697532818888596,9191.45664387875,12.122794604280324,18.639623079003368,6848.316255137421,0.04065277045260069
4.0,574.7620662997704,40.60780523686259,2.1045786312699493,7045.188967024637,10.797307950818372,15.608676365531172,5880.923442979745,0.05532357740816583
4.0,770.284044098785,294.95795783752084,1.876521089079654,13186.80952462605,11.778819110698361,15.104970825249149,4736.690140538221,0.026119932315082625
4.0,804.4840543440209,93.3792054269555,1.858033305284684,8162.275423583311,11.617488781829255,15.837834085565424,5865.628596896259,0.03950876244550651
4.0,932.0633086588872,196.24045490490678,1.8192820138458643,3141.843264850514,7.883075629347902,5.881401337928877,1829.3464452199105,0.04521910104606725
5.0,278.9655313241835,11.068564100070057,2.0756297094956304,2333.065202673181,7.679760675263343,6.591316435402781,2471.428121379513,0.07487078872708552
5.0,537.7684029011624,49.91673796076544,1.9539423415887376,9947.2253861242,13.299645253595425,23.72430571596935,10111.597892400941,0.049760013251645856
5.0,547.9462338989747,183.18631697149482,1.8287709377030625,9143.68435616052,11.753157895368442,19.040230905016163,7380.149412602606,0.03992249528338693
5.0,574.7901652144257,40.62086382912994,1.9445537112397098,6517.742058603095,11.196665372512182,17.419390818606136,7154.377795591997,0.05621151185305001
5.0,769.9862359884695,295.0064084699615,1.9528314073669277,14433.142312071157,15.246598362820487,20.461358028617067,5874.215236044605,0.03169522318921884
5.0,804.3298709496063,93.38037558420125,1.9056132190552346,8142.575257202848,11.236466942703196,15.480564139082771,5508.981806634382,0.04067098942575711
5.0,932.0036225029179,196.40408285224098,1.8417224672752255,3246.7657842552935,7.939261403332332,6.294808018449458,1971.1037022600965,0.046446805813580024
6.0,279.01878932741,11.093152891239235,2.1913686435614688,2300.5219254995636,7.67652313343883,6.175306222359289,2357.747670015552,0.0793704593735425
6.0,538.0609706486639,49.88963451991682,1.8655225609196553,9521.788751946704,11.240521838518738,23.549609334385217,8360.351433672777,0.04728864259717665
6.0,547.9048323451801,183.13015113794037,1.825183331403439,9290.898539348447,12.103294398725502,19.476859935327077,7186.0652895843,0.03991535406069185
