"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,283.17091370213126,27.650823537698557,2.594752097504012,16023.52851315401,15.748627522177307,37.25795800048806,14027.288699657985,0.08114723818684678
1.0,486.93154939284244,207.46129817663817,1.9426394795873962,5342.6095677813055,9.635028437956402,11.635659326164769,4242.323696404702,0.049191007615365885
1.0,669.937329735101,311.4787578405874,2.2254508084401734,6998.26966300374,7.78107856231279,6.150011591598302,1595.1632236995097,0.034578665014572345
1.0,699.6775769958698,183.29741179231593,1.9096310877198812,4510.62146762238,9.423816220485621,10.556435121782984,3713.43441255517,0.05155160676518287
1.0,873.810678635518,213.4733687616566,1.8563901889601626,15987.234295880895,17.002226587927606,24.890763908395492,9050.497919746347,0.030729214017633122
2.0,283.24262696638164,27.664281706940596,2.614971613301443,16280.644270664076,14.642016439075844,36.62258784953671,13932.93935758244,0.07982260411744227
2.0,486.7907160907099,207.55132509818785,1.900041102804679,5238.4998470920245,9.361817605113764,11.707815441945154,4321.789656860187,0.04838637305683569
2.0,670.2999624218228,310.56791827466685,1.9151930555734722,5165.189963123917,9.15537586347949,9.872436821989021,3031.516400425326,0.04428936126289724
2.0,699.5827852521373,183.33132659641328,1.854109947804844,4402.48091082183,8.570034956437077,9.731925527227588,3560.6683294681548,0.04744660311679631
2.0,873.7923462274186,213.84400895776074,2.1618408141327627,19241.224011357604,10.8442556196506,24.942670360694766,6892.412876741194,0.03420087880294365
3.0,283.6328004188541,27.699229806462476,2.384256788768068,14885.407378579604,10.869260585757164,35.784624544907004,13260.194960509334,0.07128311381984807
3.0,486.7410925118454,207.49658296709367,1.9091082200264513,5097.321795228683,8.941546968386387,11.517840190137054,4166.713963369893,0.04935544834778328
3.0,670.1583344610845,310.56973907934787,1.8767304574409147,5013.195194047528,9.253908335668173,10.278348711233544,3089.7991164226532,0.045053039338012295
3.0,699.8431728044291,183.28509745801682,1.8000140753572724,4441.901498300804,8.442118227917595,10.457559112180911,3732.2568816825737,0.04701690979636575
3.0,873.7585354641534,213.42503803043542,1.8796021869234842,16073.024918063222,15.174592643515092,26.026538782950485,8456.93310316831,0.03236507479266492
4.0,283.11303119072437,27.700524725234292,2.4976786367405204,15258.229245016644,14.63554362538702,39.822968030954065,16759.97125924341,0.08412453094326199
