"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,147.2616116135082,37.80683529718654,2.319178959038501,2127.9397087867615,7.992283858715217,4.173417435303,1355.6484349342793,0.07323551741281864
1.0,232.6182241807572,210.38591798580924,2.08124876747803,6413.3597675922,10.739460756043416,10.46056727257598,3486.6003281176327,0.04407843678119192
1.0,398.374942661585,138.0256449855253,2.2158797966397787,3428.5434860038217,7.541335561958445,5.459896703932446,1408.9585024197315,0.05470908470812531
1.0,431.23272201845555,229.0547569224739,2.218659043141203,1272.7147466948404,7.1079803484771364,2.9044216922761064,935.3277281625813,0.08428886724513322
1.0,546.4023242615128,20.607889476669257,2.881622067452268,2352.6023189881316,7.221164361762999,4.690003833835514,1419.8260845460877,0.10223569068623893
1.0,799.9183132917785,332.61571528506914,14.02253643556364,1838.2463531386752,5.562149253511414,1.3989369348585756,445.9654298484176,0.8184054766398644
1.0,798.4930097526512,319.874789976821,2.1796119414949784,3729.6029282096633,8.830632118167113,8.00991848195233,2886.6937665087025,0.06254940332407304
2.0,147.13771995210635,37.85809426777271,2.1911055369050945,2007.8155144317775,8.772671428373728,3.8871649519145066,1049.0181043227492,0.06785197108438042
2.0,232.71217751392672,210.361516890956,2.023167556654112,6258.4226356088175,10.957140204206697,10.657787374137767,3357.832625235335,0.04345692551007998
2.0,398.41096826523034,137.85046961610226,2.278910210559178,3410.3342329437446,8.533036091142641,5.589133602219756,1431.3300584194105,0.05803455431459518
2.0,431.39769782043106,229.21161774821326,2.0318131933662373,1142.8765711110268,7.683054060525526,3.115681437220542,834.3898263829851,0.08287593837154243
2.0,546.5931885014674,20.682442297372347,2.9288313960695054,2136.808611010363,7.469947521456054,4.180250172263778,1179.4826559333258,0.10550401532143988
2.0,798.517462671138,319.83029648678627,2.2352229315219145,3641.9487032748775,9.340069381015228,7.416111479632291,2405.28406843421,0.0632150387628644
3.0,147.07636152810827,37.71897108560467,2.2439238178449634,2124.8386817559917,7.365582840720424,4.495290554753882,1395.2665203404329,0.07253145675960887
3.0,232.85380388272324,209.31345535972665,1.8629518529549158,4791.896184627305,7.04863512664318,4.014932251250256,1310.6588094564643,0.03088959331824676
3.0,398.4796047238571,137.46078213280455,2.212590976960039,3307.4728349657007,8.374822501985864,7.073172960670235,2460.462854459762,0.06526932614128951
3.0,431.2274270730369,228.73367633799813,2.2595743568861297,1290.0356617608265,6.723244177236802,3.0756007564101613,929.7427884329903,0.0880131737811572
3.0,546.539231650529,20.449188941604945,2.722728477058698,2204.9112161538465,6.335021449185116,4.073857577960537,1143.3668234377053,0.09008330606876246
3.0,798.4737271239095,319.7261006519925,2.1466903127056134,3646.7941075911003,8.383357948025004,7.784727096278728,2504.3891918590048,0.06098036611556653
4.0,19.751522302398488,108.71220396504255,40.29986729660149,57799.95265034054,9.09934691287156E-6,1.1174534916008938,368.56445239719244,0.22995057633802118
4.0,147.15343598191598,37.792115675832385,2.3609698102152996,2149.164362572529,7.208979775167254,3.8305500704944824,1084.720786568122,0.07150652575867027
4.0,232.74036937519998,210.40031583344157,2.069805312236802,6339.314846796598,9.70463489911318,10.180323313272119,3206.5747044924515,0.043342017694201936
4.0,398.5020468018081,137.55972622352397,2.3886211575476426,3466.098939012303,7.149889093568224,6.830394245344489,2161.3170126499917,0.06962247370604174
4.0,431.3047285256187,228.73639190083665,2.295678778558932,1337.635091078959,6.698646387526477,3.688211030628547,1095.253275022865,0.09648362134268117
4.0,451.99999822864277,359.04559736857993,26.4191235120375,25130.03537144901,3.421378870299406E-5,1.2000332982147268,529.703569269609,0.23600329397000064
4.0,546.5627802644127,20.71257739994364,2.73487054990603,2086.842192863698,6.940054115007484,4.5970254882286,1350.1454072359188,0.10220982028889045
