"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,521.9832633790782,319.11133682401146,2.12041949692297,1310.0798294736496,7.285436091593835,2.4253087683970125,761.6066034435623,0.07236619102533032
1.0,579.8074545003265,161.56725538712777,1.8840161895813603,2283.413589443684,7.768266252461978,4.05153046439227,1184.038881013263,0.050871051445470494
1.0,818.3097103629885,110.98792849339371,1.9037092434549776,4929.684301765088,9.272375351733261,7.8035238220938945,2118.6877812030784,0.03973936885227008
2.0,521.9573322017598,319.01477225143503,2.120217598653991,1176.8182137888743,6.328616071597219,2.5078918087816646,696.1563805783227,0.07872258248672677
2.0,579.6278142525808,161.64444171454213,1.8799803068930394,2274.3711737675,7.062925581280965,4.516867062540694,1440.8233109640253,0.05318702878751241
2.0,818.2763751901691,110.66875826253373,2.0450642839248347,5787.012993541616,7.000399408313987,6.894363680567663,1368.4285415226766,0.0368923930589716
3.0,521.9550632216232,318.93357531976903,1.9926190481792192,1222.9076077079967,6.388157308081456,2.650671692846992,834.674786522995,0.0719474290318663
3.0,579.8835258491773,161.54885888843222,1.8955291931791372,2301.990408284716,7.122571530259611,4.7765358872598656,1410.8821905040732,0.05471733822948146
3.0,818.4304863675413,110.95143422915856,1.8792562439003127,4997.09245104334,8.94939466267224,7.919681713153797,2308.396061563792,0.038868395898063623
3.0,953.7483983575672,76.47000947111464,29.507498919985693,30371.48805475162,8.622400802976057E-9,1.207405220115883,532.3250916804268,0.2424522556740456
4.0,521.882972164268,319.1288743400961,1.9948905648736674,1220.5459428825989,6.330147238161768,2.847196837456931,853.0333108288963,0.07412621973615699
4.0,579.6840220161941,161.5630508882544,1.8772522425613862,2319.4426030395093,7.003952927290532,4.3263216851475725,1306.0836845319234,0.051392788987824005
4.0,817.4203340166073,111.0798821652049,1.7158006883248293,4015.2719802332745,6.5856714331001465,2.550237478050654,937.3805715363565,0.029014088632779905
5.0,521.8316847153349,318.97032098989433,2.0537204251057513,1156.878598631602,6.148785586403222,2.5768050090543126,789.3874241576425,0.07704549898300933
5.0,579.5543255877087,161.65406154521875,1.8879776714902463,2221.8014303335117,6.844400980705006,4.6986468296554,1621.4064248398818,0.05540695054302484
5.0,818.3434045533619,111.00597100891738,1.9386968426575555,4994.2294523393975,8.539928736621704,8.16069421234546,2317.9412342127416,0.0414395724509217
6.0,511.62519478172123,220.23651839312,30.943262897382912,36924.354016097044,3.5836574964703E-7,1.0989709459521657,323.92488328098034,0.21527570782032662
6.0,522.0443472130585,319.0065192881166,2.0668377084146514,1179.9297700449113,6.918814996276263,2.243977161889684,651.9122507108773,0.07314239726272252
6.0,579.615239707528,161.6592479573308,1.862958687436261,2284.662858211518,7.718174016746971,4.477071878512344,1237.9051281982395,0.0521351882497538
6.0,818.289161307341,111.0671413530048,1.9044921079492236,4826.965542455665,9.319735915697262,7.31311122235254,2085.8696829507585,0.039084977221733756
7.0,521.9880589045399,319.1169615797152,1.9592947525433027,1158.002024115589,6.543493138142655,2.5016377577952804,752.2688695034724,0.07152281675787997
7.0,579.6197460102261,161.5441739773799,1.8795288615693166,2216.37938781489,7.500471189878606,4.439601811677666,1429.4238758162712,0.05375799222962889
7.0,818.348136054971,110.98605688572529,1.9015825140211828,4892.468068345186,9.086087917967602,7.334436034418063,2004.3050674817525,0.038661069815238654
8.0,522.0022805392791,319.1000200976551,2.036044419475132,1180.9359369864842,6.923512490383986,2.5840665220439676,744.2968632009458,0.07515892486440581
8.0,579.680592122152,161.62404656430448,1.9300077586219166,2339.3316799059653,7.6816655104628175,4.398483345411078,1253.9123626050964,0.053485925424488
8.0,818.3597503335878,110.98405524950591,1.878377489958289,4882.714359588817,9.221906234891588,8.479606399646528,2413.399801676718,0.0410280909009068
9.0,522.1139654653639,319.0086923872585,2.0239223625588885,1244.8747716491282,6.376791343901621,2.5739018084538774,777.2118070745124,0.07183483504084846
9.0,579.5383354643398,161.6047651918489,1.8577380333408486,2334.6184709570566,7.058660912474145,4.402991474155431,1459.559113389208,0.050780875360272024
9.0,717.8941016549024,158.1679197930355,20.670950756138716,15553.223841818055,1.7666812666455078E-12,1.2310133276493518,667.4255987703943,0.23711446520309282
9.0,818.3769454699273,110.95512756538336,1.8588547327642004,4716.635536197208,8.745656117398603,6.994691804443222,2008.3117437700612,0.037552341121127895
10.0,522.0729482792968,318.99479321706383,1.99115800709927,1128.6314185622198,6.3986297293967525,2.5737877941953955,809.8394564528758,0.07510774283416434
10.0,579.6762252421827,161.64289312990823,1.9286663818251621,2245.4474567867364,7.031191792543426,4.129541036755395,1252.8180053758115,0.05357095377628602
10.0,818.3769709300572,111.08426548357559,1.8531276124019278,4743.608530960493,8.700509635547013,6.789235886892737,2244.955196837191,0.03672385121639011
