"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,142.9479315852582,333.6655509122452,2.1261135586738407,2023.3272557536434,7.178649792394806,4.905731647042289,1891.527663582611,0.07276189295416273
1.0,187.82436415401497,318.72643468126904,2.0475792357307276,5573.059574297239,10.35389591991841,12.452031478281434,4726.505008034842,0.05452237916944482
1.0,210.40915629037738,46.315758773703784,2.5976051482060853,2977.1154135838283,6.708225120655189,6.2274332273515896,1776.7035721952643,0.08544736854381531
1.0,247.35960935227212,300.5200655834985,2.0304801797307004,9450.185295073745,13.143947478782918,20.252299201834703,8125.304871961458,0.04906228302890153
1.0,331.46191455679,312.03719185434306,1.9021623710777404,9629.697878680743,12.967665498958874,21.464483704717658,9487.353922744069,0.044934603073361674
1.0,386.32510767909497,136.44100703347397,2.3101442964030077,14707.805171580909,15.523375295687575,36.83125124971338,16133.212206671975,0.06969470675533176
1.0,629.0273376722257,120.33071087884261,2.042018030806097,18054.278269051276,18.831709413142235,38.5965857402339,16245.731564959595,0.047251981951109946
1.0,881.3281672819196,204.33254832831412,1.8537638982701268,7960.38256070938,11.723304713404785,16.857896347444516,5656.897686525469,0.042109591363338354
1.0,958.0657683685615,256.5159567937122,1.8978796632131667,3115.656969349304,7.695639468447889,5.423836022595992,1823.677206953928,0.04659386949782213
2.0,143.26418724620012,333.6069727250053,1.8678552386721432,1744.4422373795137,6.7951696834465904,4.998906557116227,1788.7100179500028,0.06752735130372824
2.0,187.88911011694347,318.6824399259019,1.881738084245865,5406.364227918253,9.942544468645798,13.068946703942716,5467.842139682407,0.05011753234833885
2.0,209.69250337358707,46.26834980308528,2.710625252676361,3115.5580897059076,6.906446160862221,8.15636658159193,2584.2534764494,0.1080932011724471
2.0,247.3496131482253,300.48158365807285,1.9538519073713385,9777.971863192008,12.52229736778934,20.55260219823333,8439.333006671857,0.04491306205542357
2.0,331.6513018878603,312.04956805886985,1.9139060335956948,9758.667963024443,12.403177903547387,22.140178140921517,8936.04073145083,0.0460403819929333
2.0,386.6064871824401,136.43423742070806,2.08390933977484,13951.42680692259,11.79627198224014,35.56155800344633,14224.40069011763,0.05828154946767766
2.0,629.019590528748,120.34332674288737,1.9670987432139215,17656.377123248636,17.556427913706337,38.980953413428,17013.081437592686,0.04536598325700122
2.0,881.3623364591225,204.26836879793532,1.8461468865882753,8075.630894563799,11.11088977657536,15.956804581212818,5750.784724956533,0.03965099274597278
2.0,958.006603757515,256.4560160000883,1.9053038572878704,3066.713297061579,7.291218967616288,5.332070750038218,1886.4465511929495,0.04703360746080604
3.0,142.84861299795696,333.6397044343092,1.9618040077652257,1862.5681691232228,6.809856318892312,5.003039169055841,1712.6745205965033,0.06926086000279794
3.0,187.5902605819654,318.68809271989653,1.9649910867093356,5623.813847411048,9.596935969283043,13.73270513419148,5138.581041265489,0.05418164212557646
3.0,209.05330019422163,46.228310746741606,2.9478795835769738,3346.986377473031,7.065784295600916,8.257021639647748,3075.191396418262,0.11904710657466623
3.0,247.26118809713645,300.4920332237316,1.9570455536986306,9197.460235826704,12.029342869805792,22.73332001215515,9514.735596916418,0.05174766053593367
3.0,331.51602066684,312.0485311669984,1.903730483122556,9778.055529283352,12.422131804947671,21.34835631068307,8872.36332911723,0.04418977306177969
3.0,386.703598091747,136.4556315818885,2.1653167752617883,13745.188548138536,11.276740724861215,35.92262512476633,14253.755903643796,0.0641935350014312
3.0,628.952401376278,120.39126278598297,2.0286412432373404,17756.847841041872,17.567894949136708,39.20072552194206,16613.21858135299,0.04807259999362523
3.0,881.3882467331755,204.28759825644826,1.8089585557465333,7857.677279753825,10.919253563911846,14.829354849025599,5683.765572329993,0.03722359480290268
3.0,958.1179565263245,256.4392431078878,1.9264206372882886,3392.742119276049,7.172907948505703,5.943693302541831,1778.1238991877333,0.04669814076724068
4.0,142.9690506369108,333.7053559285011,2.0236553715093955,1905.6587589182307,7.631772816686943,4.727626973388159,1561.2094417272378,0.06918642011466386
4.0,187.77710278995698,318.76618512496105,1.9186715693704648,5516.104400843916,10.48320530711831,13.211478747239603,5062.252934230777,0.051344732358701614
4.0,209.1565029829836,46.21111285026737,2.8362172512590567,3287.2441745730093,8.270612125578142,8.434060470867463,2969.65554383369,0.11479517965545982
4.0,247.50706442968556,300.51014811087333,1.890183977426768,9177.0177080582,10.807976490256115,21.498971920560777,7570.943353120445,0.04646625557736506
4.0,332.03402107732563,312.0347242717856,1.8227500729517498,9485.205260400588,10.853119851798866,20.236340048970735,6977.243395998077,0.04027174587627041
4.0,386.6135365592238,136.47643310398746,2.1319042990904062,13995.682368771473,12.788079954562132,35.45194641116848,13028.592758777742,0.060513747207579405
4.0,628.960846102006,120.35224301419404,2.016351716936516,17628.932622779375,18.285863100784663,40.32833037543783,17792.48793130119,0.04908586237059199
4.0,881.3468411407158,204.3222762285219,1.8268602351687109,7936.447815366425,11.766242656069988,15.518074647054625,5839.13564675686,0.03874617585154729
4.0,957.9385697316603,256.51575871473176,1.8699464966586348,3127.7718825906145,8.028801083137797,5.467128050851105,1626.265603624293,0.04564498032834434
5.0,143.06127483870566,333.6628332935768,1.9317745415458403,1873.6081307708089,6.943249433738746,4.774753904102706,1885.756010574619,0.06564510546527019
5.0,187.64067209090126,318.6442601314111,1.9747423954481191,5558.190052062858,9.861911152860564,13.17182055281477,5154.925487165958,0.053506718388663284
5.0,209.0501569792695,46.31838054125494,2.8872065660478308,3532.862478681673,7.23288058946067,8.32196158942927,2989.4580868333583,0.10988041226227631
5.0,247.19951597975052,300.4655232192881,1.9497974117159553,9749.212351308128,12.476404253821597,22.651522416273963,9340.293280033979,0.04857354845674244
5.0,331.9356140726665,312.01190943117274,1.789843879987146,9140.477019154892,10.218810584734516,21.250908843084108,7695.765228907799,0.04187806115873566
5.0,386.57280726509435,136.36735693913005,2.169673469491077,14147.687992109102,12.019580578695027,34.995692123119525,13123.151766688268,0.06120817518292746
5.0,629.4659267498898,120.28974037471743,1.906313223544339,17130.360647482154,13.28247124916546,38.734151409069405,14443.890930415544,0.04374889546602194
5.0,881.1962706777639,204.35190635569757,1.8475579981499004,7939.488801900015,10.986057020225482,17.69474792645851,6424.071096431233,0.04353166669981575
5.0,957.9233622787957,256.45741450961816,1.8352612060611428,3162.7596132336844,7.445793141288351,5.9914955417644045,1855.1921129162088,0.04598391404687187
6.0,142.9192624807336,333.65195215119513,1.961635053611049,1953.9543888609664,7.347408779369561,5.543322545260265,2014.1107312016281,0.07076145158915384
6.0,187.76384118419713,318.63285570064266,2.0002210288339297,5517.636660834225,9.990701210590188,12.218176704113777,4640.917443575273,0.05208550156895009
6.0,209.30365534356721,46.227409059551306,2.7754637704080496,3378.747609102222,7.423606414091141,7.841985122731588,2458.6210376696577,0.10167788207548976
6.0,247.21774149098158,300.4416628538076,1.9363044417802107,9558.503546695887,12.4462308616546,20.95996351878234,8689.79770469819,0.045822891872320685
6.0,331.5275201313661,311.9857849605649,1.860731950549664,9698.096061603006,12.892963639234793,21.375177827861673,9317.094864920533,0.04276915690572779
6.0,386.17097146016204,136.37754882407702,2.297430594693611,14546.782658919781,14.758282579274397,33.94107472394296,14707.66619595869,0.06465555933073872
6.0,629.249454229379,120.28796339660926,1.9205167997222468,16754.079799135536,13.843501627202144,38.76989914448182,14220.683839718942,0.04534319039599965
6.0,881.3742452225644,204.28896851284762,1.8114561893030818,8140.391452800168,11.32323230676186,17.906264775244466,6554.562855879114,0.041505778041744164
6.0,957.9450342514745,256.4409325036107,1.8424787803561404,3171.160119174968,7.866142296960506,6.35668896792478,1950.0043031748721,0.04754546251263695
7.0,142.86364265192861,333.69535883864455,1.914643855039404,1923.9328354318297,7.500979366999871,4.473269748639769,1586.0878806125668,0.061437380593599177
7.0,187.77649791173107,318.7243847052765,1.999084339308847,5702.188680728504,9.832141804974182,12.491903301530115,4578.651365661396,0.051398650544971974
7.0,209.28680633812561,46.3190188109268,2.91772300876933,3117.4639530624345,7.543349843539275,8.666887503390537,3377.7367912918457,0.12975155030614305
7.0,247.22768160797614,300.4071818369846,1.9455417740447265,9369.090092759312,13.025536156893494,21.188391005321222,8959.999824340159,0.047481894069886225
7.0,331.45951403711837,311.9855086572164,1.8960079680738005,10083.238565729329,13.112686687484745,21.189483010491614,8533.88825901928,0.042415625637135
7.0,386.33248121566396,136.454292876324,2.361672444220418,15075.342548748647,15.193743144446142,35.453503055657016,15041.027287450406,0.06855413458580494
7.0,628.9421308988178,120.34057558499775,2.0250360230384463,17028.253663051015,17.747558079257292,39.52541902024813,17078.391635997927,0.05022771480509635
7.0,881.3251108598467,204.18752985885592,1.8678936813283686,8341.7974538106,11.180872582395738,16.145990944749144,5662.545356652398,0.039679257612601625
7.0,958.0371362660421,256.4136565553726,1.8893254019872214,3018.4512124784246,7.9725911935148535,5.37797252683338,1681.7116089732233,0.047188464816149696
8.0,143.13269065349277,333.71432126883445,2.0416198523825497,2120.7366963281042,7.433930714064172,4.869463752574961,1556.4184991559941,0.06562674848268306
8.0,187.45845205061457,318.762026630894,1.8857594254062249,5269.568753201114,10.129774668089405,11.763307197868649,5078.83080855257,0.04769093030567619
8.0,209.2438124828211,46.306301293907055,2.798229797905061,3364.319277525895,7.994814115273619,8.362957209757749,3146.5510074665417,0.10896566311394544
8.0,247.2223362479257,300.51919470017424,1.9430959365408564,9463.503505308634,13.25703576296797,22.144450852966916,9411.397096509945,0.04867769848350818
8.0,331.60579450408244,312.0560708339313,1.9398640747142484,10059.688273276783,12.702294536254152,21.732056836318307,8643.178160200187,0.04520301590703629
8.0,386.32429898701406,136.41330263195695,2.247849463382538,15139.975262372982,15.862614200147407,36.321808710510766,15272.40181872528,0.0635009011028074
8.0,629.5045291972373,120.2671075344316,1.9756944025412089,16730.663113236616,13.111574465460254,37.68069204246577,14362.18309198013,0.04669743043387494
8.0,881.3756716490644,204.25232977267885,1.8828058528588345,8405.634520314023,11.4077969669329,15.99778930041795,5406.336217573857,0.039694952166203994
8.0,957.9607009137692,256.42978242536583,1.9084494879909026,3106.6088447210054,7.7810834693846065,5.684402475930927,1831.9438004870196,0.048119283414105214
9.0,142.9991715980634,333.61439216801307,1.94644399889475,1870.8100808065733,7.114062581714483,4.958151418148335,1761.6507952331106,0.06784960731664946
9.0,187.71340826126692,318.7268043761178,1.8993330357718827,5562.111439538996,9.663850279748877,13.66048079845715,5238.589742838778,0.051346118852812046
9.0,209.23809708034617,46.237741876470054,2.7280817499181373,3270.7826293072167,7.669962490665888,8.452457119210887,3090.4072338720352,0.10769249488779127
9.0,247.19150822489206,300.51868729788197,2.0034796161242063,10049.435685881568,12.198007796740303,21.955440455675436,8289.412144048089,0.0483785326410173
9.0,331.65132243241806,312.0646974165328,1.900059346281124,9564.43955824174,12.541276426885844,22.438314506585726,9312.7878843897,0.046787488756088125
9.0,386.6584223672421,136.4204824333003,2.085857698020283,14167.367324983068,12.429321849953686,35.34866261562878,13470.57033632451,0.05722514802835928
9.0,629.4071651211957,120.29380901395278,1.938092812597872,16573.9737898242,12.879123630136208,34.82163870490086,14017.010074348867,0.042389963271053314
9.0,881.3252673730465,204.21513965876468,1.8437065975461546,8004.444640939491,11.059566603492021,16.54445011361471,5857.299107411939,0.04093570485044974
9.0,958.0032624146827,256.37492984718966,1.9377738735578534,3351.371132746148,7.622946649060248,5.532670362101737,1557.413959509828,0.045946376868492476
