"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,333.0546510160708,225.1720105959024,1.877294772895428,8131.972388255129,11.907210306453457,16.15471613092408,5602.546593886562,0.04093325159620984
1.0,448.84309234393396,264.5947767159051,1.8812213287471444,10858.098072481847,9.75207193508067,18.445160128254933,4884.78050226246,0.03524150206846688
1.0,819.3401141428675,351.3310034705621,1.911585308320952,9529.00845752932,13.255130447417597,11.588529142236949,3334.4133011407,0.029808699314372057
2.0,333.12986286711663,225.17238841768435,1.8795996526536412,8266.337432741202,11.208448358173156,16.13087399074365,5839.818813936569,0.040397737834060546
2.0,449.0172738938772,264.6904610650724,1.8558947795815885,10042.305628086402,12.66712417501013,19.862982764399828,7258.597061594323,0.03895839388605679
2.0,819.2058896852624,351.33146020529153,1.9327517495947195,9584.863212690912,12.056599431871247,13.551463063422819,4035.4060764000087,0.033158248886914515
3.0,333.2186222946163,225.0850351803211,1.9168952499689158,8273.600286077004,10.816920931145336,16.185345297579072,6126.16795964702,0.04186684331762922
3.0,448.8840591367743,264.55185911387764,1.895644224874116,10330.401749075696,11.933289197829641,16.586672883394154,5946.098519784656,0.03453382155423092
3.0,819.2814315962929,351.38519455909545,1.9062961343616116,9849.765843824673,12.324913750371627,13.379360669572804,4002.9241486118217,0.03146074679508675
4.0,333.1228205224246,225.14921073367069,1.8844512771541946,7993.437234517648,10.98486046795456,16.478142667289752,5554.863008990955,0.042444837168813296
4.0,449.00651548810043,264.53492179501995,1.8500271026852348,10534.694145359072,12.503981174337921,18.895807798015042,6681.7953520969095,0.03577699767432665
4.0,819.215970049043,351.35502687684664,1.9031273222549272,9518.497604607444,12.36631650381782,12.313935779334871,3894.267667369534,0.030676518525149857
5.0,333.16134619560233,225.18232477104957,1.940423357729704,8225.389033714619,10.949013710646899,16.640253385586565,5651.5428415221,0.04388784148285411
5.0,448.99107114313546,264.6110254266617,1.8965753725438852,10251.141945811494,12.502328445899717,18.192038477751034,6129.07672478595,0.03719015559279323
5.0,819.5702955005504,351.379339220007,1.874175539332134,9404.65639059744,9.593775710458475,12.697177209149011,3952.6346297983414,0.0307824483454052
6.0,333.2181651699089,225.15194437340742,1.8998037153100853,8219.723860248472,11.009645521191187,16.71877156441379,6077.873279845997,0.042470036006399946
6.0,448.99906634499655,264.6156563785067,1.8414986299501186,10281.21917934185,12.272108511356825,16.664001087581628,6106.453094313366,0.033124144727432546
6.0,819.2632334305398,351.58603210040224,2.0967503668778846,10816.66320995561,9.825252409670437,11.247783232794095,3270.1950326395076,0.030649751541792027
7.0,333.27655652201594,225.16454831182585,1.8460838555253283,7849.358639608312,11.542871459329838,17.441977957155018,6284.121843569786,0.04342974638950728
7.0,448.92105325667666,264.590955631363,1.8403703340661248,10809.822361726188,12.499717089354464,18.217991215687842,6115.5613201320075,0.03376270086042214
7.0,818.439002791836,351.36678678920384,1.7872281212898449,8085.305461261146,8.341107357754959,6.0613527045592175,1823.2896698766165,0.023441014715891443
8.0,333.1890021999739,225.12363377049456,1.877040650321362,7962.104739086498,10.860258623759968,15.646451520458195,5725.385415543644,0.04071560184827826
8.0,448.96308070809596,264.6842975991586,1.8886175383626234,10157.85122989015,12.162244656164672,17.43057887086941,5447.930241609024,0.03606774553293282
8.0,819.1714846202365,351.36219734173096,1.9276081935209177,9722.72096588829,12.230174491343858,12.078358422516732,3859.080530375381,0.030434019274969488
9.0,333.090307957968,225.2002173605658,1.8850556636960902,8147.905551604225,10.915458820477449,15.471227664252202,5819.750988906902,0.039881366791003715
9.0,448.95717813821256,264.6148431456301,1.8408779350491762,10040.769769385623,12.231665243288884,18.952697484400826,6788.090490380613,0.03706983988998235
9.0,819.2663945647099,351.3764418632619,1.9607805098575344,9816.54570402865,12.076168716091331,13.767498237038456,3470.744150182854,0.033628199914366476
10.0,333.2095504898075,225.16792680169044,1.8973855968200646,7806.34052024757,10.838510152957506,16.200435797815867,5974.578796615257,0.0432981336342703
10.0,448.8946745821902,264.63278571639887,1.8404038561411324,10277.693607826506,12.41001889052787,18.615635377268635,6540.891081101233,0.03582723007253849
10.0,819.3326593849642,351.66833180291286,2.0925239495544043,11309.265770992737,10.427249409531967,11.978610340416871,3499.211886438151,0.030579894057079733
