"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,151.5475531034801,338.3949064586208,1.9092926515695223,7149.796252764539,13.272991550745795,8.041643520257244,2314.4311511429146,0.030724926562350163
1.0,238.16493906231625,155.17227229822473,1.8499722653792785,9351.298629887828,14.202342377025099,11.56600833445429,2884.7889259157773,0.02872655798413903
1.0,305.25592184492484,71.21631151505363,1.9099722231084497,11581.822754762845,14.843520335994716,16.782521075138103,4759.296374392535,0.03200700386379281
1.0,440.24872238807643,116.50703568100401,1.8830349533404107,9755.322886385275,14.374467796195633,14.746233270428924,4456.852988834653,0.03307631947689086
1.0,592.5781446929946,173.8368803220195,2.000865226856102,33387.46245251822,27.08694652054512,48.908166521055634,16066.023185958746,0.03141321262537603
1.0,655.2379707473352,21.711500351574102,1.9820975561082852,11299.57177179338,15.364162311303495,22.00415475488727,8035.847849367745,0.04273294545465678
1.0,773.5465329697587,107.98142338697353,1.9675607099152501,4478.657484604356,10.656394021001619,9.030520668431862,3032.2900164480857,0.049136257885407604
2.0,151.43059220438897,338.39846078128716,1.9317046289291155,6811.868835726825,11.160851024929203,8.701869204058195,2319.609066706023,0.033631870422900625
2.0,238.25110843042384,155.12682578419088,1.853666459205266,9270.80650135022,11.551459580323444,12.228935259447614,3298.5180708542875,0.02993210151451886
2.0,305.2512886124559,71.1605072501965,1.8807413541047393,11186.474592849941,12.43255224407402,16.0302835539738,4700.898701371059,0.03113492174461782
2.0,440.29982153439124,116.5218843601361,1.8976550662301381,9795.295285504028,12.190718989544484,14.11321342823738,4321.821767055075,0.0324458446642655
2.0,592.6692761707103,173.8615672988632,1.9975455729922786,33482.99808548943,24.941959569500845,48.44873528924747,17424.450174142865,0.030975219655927273
2.0,655.1276731454067,21.761086972433027,1.9583410913259982,11625.53683167688,13.043930514329993,20.682432206570716,7942.18119476062,0.03882025606442493
2.0,773.5795535805973,107.90529000566718,2.014596102603494,4625.884776633933,8.629527828973211,8.497905906285688,3004.8473489148882,0.04787981426050622
3.0,151.5070380925771,338.3756363574687,1.9010122222773955,7048.077839886379,11.084595830207215,7.862071094249594,2041.0547714942873,0.0305448944078423
3.0,238.29616858838492,155.2509922020299,1.8504655155185012,9010.508743470038,11.524386470238483,11.709056102685011,3142.2659983289286,0.02978097888641749
3.0,305.3674537823972,71.17630422337956,1.8535991944324364,11283.050452928508,12.445247997546272,15.923744951513232,5116.571092647414,0.030047202187142113
3.0,440.46675112998724,116.52354444479816,1.884839536297344,9864.392004832058,12.065113404969225,14.713600540314708,4903.563744085988,0.03277678160972126
3.0,592.6505282808055,173.90420215479838,2.0245597923138856,33656.13647724534,24.153737929741556,49.06132932371818,16479.0842299057,0.031961065157511404
3.0,655.269424665522,21.68066228727862,1.997340708052344,11157.032945594676,12.977943545327605,21.653616292225905,8406.061145669577,0.04326295205834109
3.0,773.5837831271865,108.02501949842954,1.9555629889270003,4472.164328699316,8.997498755736093,8.419458984988228,2902.3440973817706,0.04665295338575608
4.0,151.50186990012563,338.3541000582468,1.9016526190378777,7022.041865518735,11.8945713107615,7.500321528027156,2011.1126916436478,0.030030458879301686
4.0,238.1619621890255,155.1696462795998,1.8274863852422512,9218.83125574101,12.31530741055809,12.243615150468433,3167.167066408667,0.029423824417162257
4.0,305.34043021120766,71.16805340524644,1.8923149206620002,11445.774261128305,13.102114662557367,16.16611272261174,4321.565660533516,0.031032583753331257
4.0,440.37246888004836,116.53972742942743,1.8640489954855157,9823.632348902767,12.628176586712467,13.934430169181814,4218.869445748147,0.031188362237940706
4.0,592.5437834142472,173.8845191307311,2.0135857361196945,33728.932969225214,25.658764904215186,47.45860000097337,15464.371050508516,0.03067024993788951
4.0,655.3199540665839,21.765643583149405,1.9806230393967497,11038.180428936743,13.535639087846727,19.84290589926235,8069.812999119782,0.040159734420563656
4.0,773.5630327716771,107.91094949921094,1.8958262486474833,4562.7899202171575,9.623506033155383,7.769109109552103,2495.876948466351,0.04180008183711085
5.0,151.59950948398236,338.3206213395412,1.9337397599860207,7276.921845317507,12.509922372753651,8.190515269291568,2010.459587328849,0.031153167441906025
5.0,238.03241569020622,155.1435406570347,1.8641655982236347,9242.637093574525,12.569900617292939,13.669114491574891,3411.9219472839395,0.0323859311242672
5.0,305.31400046569655,71.2115014665851,1.87843125841634,11350.424427197719,13.456175329649307,15.345214670906449,4655.941081874465,0.029835240531200274
5.0,440.2684429933162,116.46528479602684,1.890965387240135,9604.079110391078,13.27844601301314,14.55860851082125,4107.09243503,0.033457599209530356
5.0,592.456477161178,173.85111226595583,2.003651916197905,33798.75971760702,25.66130051213837,49.557127514879234,16711.72459996012,0.031497433943074554
5.0,655.3379146021557,21.816599817497917,1.9208840354218526,11346.171364508677,14.584844383790971,22.656783448286188,8325.253777372722,0.04119403131827913
5.0,773.4282964761821,107.90409988277464,1.9234086700315638,4398.786226583789,10.069456989052194,8.494328199671672,2729.254566488317,0.04628879780817471
6.0,151.49751126524504,338.42911636162955,1.9048840776867297,7095.577351076727,12.097831044918026,7.530858706542129,1980.4471263451835,0.029931414217013518
6.0,238.1288780222293,155.13290223223572,1.846625788808592,9369.873754832728,12.770193374813825,12.323114714326861,2866.5909960209055,0.029636767872500382
6.0,305.2274269908448,71.24580569078397,1.9064919629228565,11294.320464678718,13.192159105793026,16.33028793925433,4547.8912014531425,0.03198962745465487
6.0,440.29593530654887,116.48287967681672,1.8938866850771598,9693.749940613345,12.969341742717004,14.229290802863572,4248.934406776982,0.03279172940107672
6.0,592.5557682509669,173.81945365409064,2.01429999368268,33858.69232952095,25.28426846022701,50.68172974360085,16591.414794661017,0.032393451735443654
6.0,655.2470471415677,21.738785470174648,2.034262626331573,11370.213338701466,13.69804204284459,20.723120434374948,7467.920153212526,0.04243782925492178
6.0,773.4938467211673,108.06054038565561,1.8966208454600169,4355.394306863334,9.831072519822735,9.065529777545777,2894.3900349901974,0.047476180700495016
7.0,151.50647381025018,338.39114465557856,1.926336323356607,7154.217964009151,11.197209120585196,6.871718078555082,1963.8053420449232,0.0291481277503303
7.0,238.22885215195586,155.19044928704943,1.840084591441106,9107.521793919728,11.919798298345453,12.426049077398435,3557.4395194287767,0.030286650775067307
7.0,305.20002903640295,71.1544908808732,1.8724394716163,11467.565308367304,12.731558870413973,16.03741798375151,4626.923946224896,0.03028571605562615
7.0,440.3017653069276,116.46127851383922,1.8809938875624512,9977.587896725,12.331054092809804,15.217222720513652,4745.819887485966,0.03308759102382843
7.0,592.624921460166,173.86053175038688,2.028551545443465,34117.16203636504,25.317435068947326,49.45504248901455,15538.71920210394,0.0318952649800049
7.0,655.1461615824711,21.61329089954258,1.9803509618862167,11489.45321473267,13.07195884338778,21.484725995344196,8112.81476070326,0.041234177737612336
7.0,773.48135678199,107.9683775374837,1.9527247390877416,4695.535188451459,9.038253335263045,7.862323524870344,2960.1246440768973,0.04306250843769237
