"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,199.61660708651624,228.13409089369642,1.9639788069866642,12242.644888138077,15.361360775733445,17.16843107789344,5395.130591101249,0.03251502258666789
1.0,367.3497083902852,343.5324093910051,1.8797127781713248,9840.984492298414,13.833339586056049,14.816117094073745,4651.355974528626,0.03284385489437777
1.0,460.35536414619224,273.3058836175089,1.9036322946047393,8973.874188874792,11.273162160928276,14.226195854279775,4335.696885200961,0.035249875721527456
1.0,505.77542781105717,60.691793652962275,2.4723541280333494,23078.060861582948,19.29887953920329,41.50124731591721,13667.627006033359,0.057490910574786926
1.0,585.7539299867311,202.90159509936956,2.4178150394286115,26285.038089471298,10.225473447231773,22.730701566741757,5430.012303030345,0.029459731308428844
2.0,199.6303241807843,228.08945247060214,1.8927504545754856,12014.210404187195,13.950103935248407,16.196857498749672,5111.9130080503555,0.029855940086684973
2.0,367.31612249687345,343.62130908196656,1.93356230585002,10130.702347478029,12.079683997391447,14.3965020235635,4552.097459805278,0.03296505950206644
2.0,460.405799956426,273.7260195322213,1.999508157244784,9455.785055664352,12.450608878608305,15.749044718442189,5420.343440099729,0.03931969609558989
2.0,505.79574958640893,60.67509402911916,2.448035967510907,22450.89098651578,18.321466623507135,40.69427174428732,13784.915152836671,0.05688787266743927
2.0,586.5238101900185,203.00173672421712,2.14516993491574,17291.676812827183,16.524259576340228,32.68733035106203,12999.419021909767,0.046613014829402465
3.0,199.71876759324593,228.06825936427919,1.914706415716173,11819.264141919724,12.820302383794477,16.988694892589855,5707.220782829212,0.03186098004752247
3.0,367.2526337555526,343.5123782101892,1.8904878931995774,9891.826536607014,12.031312606145503,15.920343788433433,5111.3628772276525,0.034659418934746215
3.0,460.4996118722139,273.6563426536901,2.007451607460112,9795.524067897004,12.166705620620778,16.243061711375997,5541.559341091966,0.03927065148099887
3.0,505.6976962966354,60.64730238444873,2.4720097728591113,22831.307862356338,17.58160080708319,41.14637789927588,13819.758041363459,0.057615039660921394
3.0,586.6419704385344,203.03669002565564,2.0950136845487948,18097.368599784946,15.868598459139015,32.65707320820759,13679.168832813126,0.042704711871541394
4.0,199.62339348627182,228.14908494199167,1.9451298123393228,12216.23595986884,13.3997244974117,16.73550590283311,5265.233326002609,0.0314919353642198
4.0,367.26999403097653,343.5597006756943,1.9054648980183873,10464.163906948963,12.187596659010651,15.259549955195695,4593.126929210073,0.03254993322294873
4.0,460.31801769077293,273.7794000260629,1.9941791805989553,9540.19059193149,12.128695690853974,16.622018837504744,5468.820108996307,0.040399750410236836
4.0,505.73844951791966,60.610976794720145,2.440359018851377,22496.699276944953,18.208402278237976,41.22770313373588,14143.61365522339,0.05711424358313296
4.0,586.599442395455,203.09606033992046,2.1548763276766176,17487.132068945055,16.21783362082261,34.176891371254165,13187.417866913624,0.04837603115645083
5.0,199.61552218147975,228.18605988741547,1.9597950004071965,12042.085486017231,13.017567486228751,18.022669281841573,5954.895664987142,0.03400478140714291
5.0,367.3414947374247,343.64731707381327,1.928076106386872,10213.475787396985,12.147159814908424,13.824374354868391,4244.061690919568,0.031756320993751044
5.0,460.29952973014684,273.77140770650396,1.9634516206335009,9709.728079490213,12.283227344488738,16.629055013469852,5688.209591283627,0.03874526463551597
5.0,505.8013536236753,60.64916540963848,2.483293246409185,22595.702462709858,17.85260623129282,39.24486922607668,13163.50195300236,0.05621162083435134
5.0,586.5598809628686,202.99554439190882,2.1864553539970477,18073.089743105847,15.955510051544506,32.77804359077299,12539.883744338797,0.046458976257831346
6.0,199.6530248097982,228.10219966787358,1.9718476443114086,12057.454151740902,13.624596771862514,16.828574346960387,5535.800019837534,0.032703630979975994
6.0,367.351682275288,343.66624249249224,1.8950943375673663,9836.28505581302,12.9931574748842,14.481391534505997,4327.217781254668,0.03280563221038563
6.0,460.3726588275275,273.7381084410141,1.9910644857135753,9523.717355191613,12.807502507056467,15.72406126093272,5308.368734830233,0.038751990823829935
6.0,505.76860903484896,60.63414019517773,2.4426944978264156,22885.447601879216,18.68529553862307,40.475075662781414,13699.042803545852,0.05534592418214307
6.0,586.5248407619076,202.95455395966204,2.0937552402623383,17898.444132204524,17.18447632885895,32.024394466644694,13097.05922898863,0.042377061365055896
7.0,199.67421780595254,228.16217598648487,1.9506950357677069,11557.928773309846,12.927513302519111,16.30083892463252,5247.345052034699,0.03256230991126581
7.0,367.304705401762,343.59893344206796,1.9032816562939454,9896.094882226698,12.049566995859491,15.214578508065719,4632.885614830743,0.03397091262507267
7.0,460.45809785925235,273.84373938457156,2.0522819989472305,9547.531426999489,11.771834362116394,16.74646530209393,5531.195797366088,0.04267965234602805
7.0,505.6946198601781,60.732463438885006,2.4470550428731643,23038.024489524352,18.05232585354941,41.49082586580473,14836.590551096448,0.05644941638983071
7.0,586.5741954551238,203.04349110993118,2.109386559813544,17508.23742390565,16.076560624006802,32.83662979878784,13619.423656412964,0.044823373725800586
8.0,199.6672237109404,228.16504048239642,1.9386215095844823,12148.23276101013,13.841362630240003,17.48915413577096,5317.131859571212,0.032433998810804485
8.0,367.2118020697078,343.70196300920696,1.9002073611884727,10002.028576954934,13.111458050291045,13.522367016748772,4296.790566838892,0.031116926596565567
8.0,460.27534729100637,273.71670894352053,2.002988488250011,9713.903368844498,12.890549034191407,16.259438133202213,5443.269432949132,0.03943317738915203
8.0,505.69048372276995,60.65467724255406,2.450385224171525,22569.74702698678,18.643211944239344,39.80641373313032,13041.728754249114,0.05557253958219554
8.0,586.6098389600172,203.00916157124695,2.081831612645253,17643.91547364127,17.06425037114534,32.850058628128934,13065.56421378302,0.04343752428520721
9.0,199.65981010155573,228.1079629737385,1.931072216855987,12352.840518456858,13.508515362200672,16.767841263458696,5583.745078375776,0.030863842661754928
9.0,367.25823164462156,343.53416847328657,1.9245663620601552,10169.07956870206,12.220758606580977,13.97016820184652,4384.2310492982415,0.031987148709837813
9.0,460.30708655643184,273.66278162815127,2.0116877496169083,9822.050339558866,12.504447220312066,16.624560673263442,5378.4908894262635,0.03999599681751397
9.0,505.820507386709,60.65386528061152,2.5222676535805686,23869.007524890974,13.383366166786882,40.9516897936019,13484.969720895073,0.05713329357379854
9.0,586.5856337770655,203.08500591454816,2.102069161056575,18173.32255086485,16.282467511103484,35.00933715119764,14148.885060195635,0.04548404864266789
10.0,199.59302998200226,228.13419212354324,1.9670086346043172,12014.492378623372,13.804489314648503,17.127828697738778,5299.38188358551,0.03306988080737388
10.0,367.3280953963148,343.61552414670876,1.9121723917130853,10337.093286467249,13.154708034869508,14.329242547776708,4223.62542147656,0.0317400229942976
10.0,460.34307082053414,273.66838700111487,2.0220805729924938,9802.534658485005,13.222519593573995,15.8291199844457,5293.822885971559,0.039003401317150035
10.0,505.83892380248363,60.69339037459752,2.4577025887444086,22741.294396073932,18.827325429736216,40.999244227625795,14474.632862442331,0.057006148455910295
10.0,586.5532114211154,203.04656971238984,2.1291085346839242,18144.50372354007,16.990197884344752,34.595431799225565,13230.07766815827,0.046172712951775184
